EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,JobFunctionDescription,GenderCode,,,.,,,,
1275,Sincere,Rivera,11-Oct-22,,Production Technician II,Nicole Gamble,CCDR,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,Splicer,Female,,,,,,,
1276,Lucas,Good,28-Dec-19,,Production Technician II,Lauren Gonzales,EW,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Administrator,Female,,,,,,,
1277,Jonas,Hernandez,11-Apr-19,,Production Technician II,Margaret Murphy,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Splicing,Technician,Female,,,,,,,
1278,Cason,Tyler,26-Oct-20,,Production Technician II,Christine Oneill,NEL,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
1279,Malachi,Singleton,09-Jul-21,27-Jan-23,Production Technician II,Regina Rogers,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Technician,Female,,,,,,,
1280,Natalie,Christensen,12-Jan-22,,Production Technician I,Timothy Blackwell,MSC,Active,Full-Time,Zone C,Temporary,Production       ,General - Sga,Administrator,Male,,,,,,,
1281,Jordyn,Sheppard,07-Aug-20,20-Jul-21,Production Technician I,Jeffrey Bowen,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Production       ,Finance & Accounting,Administrative,Female,,,,,,,
1282,Rohan,Matthews,10-Apr-21,19-Nov-22,Production Technician I,Eileen Rodriguez,BPC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Production       ,Catv,Administrative,Female,,,,,,,
1283,Taniya,Stafford,11-Jan-21,,Production Technician I,Deborah Arnold,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,General - Eng,Drafter,Female,,,,,,,
1284,Cherish,Preston,08-Dec-19,,Production Technician I,Chase Hardy,EW,Active,Contract,Zone B,Full-Time,Production       ,General - Eng,Supervisor,Female,,,,,,,
1285,Briley,Hanson,26-Sep-21,,Production Technician I,John Gonzalez,MSC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Eng,Supervisor,Male,,,,,,,
1286,Hugo,Tate,09-Sep-21,28-Oct-21,Production Technician I,Jennifer Randall,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Production       ,Field Operations,Driller,Male,,,,,,,
1287,Daniel,Griffin,19-Sep-20,20-Feb-23,Production Technician I,Evelyn Diaz,PL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Production       ,General - Con,Technician,Female,,,,,,,
1288,Dakota,Salinas,11-Jan-22,26-Oct-22,Production Technician I,Justin Johnson,PYZ,Active,Full-Time,Zone C,Part-Time,Production       ,Aerial,Lineman,Female,,,,,,,
1289,Janiyah,Ballard,18-Jul-19,,Production Technician I,Kevin Pearson,SVG,Active,Full-Time,Zone C,Full-Time,Production       ,General - Con,Clerk,Female,,,,,,,
1290,Annika,Malone,13-Apr-21,,Production Technician I,Bryan Salas,TNS,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,Administrator,Female,,,,,,,
1291,Celeste,Lin,17-Jun-23,27-Jul-23,Production Technician I,Jeffery Williams,WBL,Active,Contract,Zone B,Temporary,Production       ,Engineers,Coordinator,Female,,,,,,,
1292,Larissa,Warner,27-Oct-18,,Production Technician I,Amy Hess,BPC,Active,Full-Time,Zone A,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
1293,Lawrence,Cross,01-Jun-21,29-Apr-23,Production Technician I,Ashley Craig,CCDR,Active,Contract,Zone B,Full-Time,Production       ,Wireline Construction,Lineman,Female,,,,,,,
1294,Kara,Barnes,07-Apr-23,07-May-23,Production Manager,Lisa Ward,EW,Active,Part-Time,Zone B,Part-Time,Production       ,Wireline Construction,Laborer,Female,,,,,,,
1295,Emery,Schmidt,13-Jun-21,,Production Technician II,Richard Santos,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Groundman,Female,,,,,,,
1296,Adalyn,Vaughan,13-Mar-19,12-Sep-20,Production Technician II,Nathan Hill,WBL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Production       ,Field Operations,Administrator,Female,,,,,,,
1297,Chase,Lloyd,24-May-19,09-Oct-21,Production Technician II,Cindy Smith,NEL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Production       ,Isp,Technician,Female,,,,,,,
1298,Hallie,Delacruz,25-Feb-23,,Production Technician II,Gerald Dunlap,PL,Active,Part-Time,Zone B,Temporary,Production       ,General - Con,Laborer,Female,,,,,,,
1299,Tia,Atkins,24-Mar-20,,Production Technician II,Joseph Dixon,BPC,Active,Contract,Zone B,Full-Time,Production       ,Aerial,Foreman,Female,,,,,,,
1300,Nia,Nicholson,12-Jun-21,,Production Technician II,Angela Garcia,CCDR,Active,Contract,Zone B,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
1301,Lilian,Norton,22-Mar-19,23-Mar-22,Production Technician I,Todd Nelson,MSC,Voluntarily Terminated,Part-Time,Zone B,Temporary,Production       ,Field Operations,Driller,Female,,,,,,,
1302,Aliana,Pennington,08-Mar-21,17-Dec-22,Production Technician I,Aaron Mendoza,TNS,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
1303,Estrella,Benitez,15-May-20,,Production Technician I,Crystal Taylor,PYZ,Active,Contract,Zone A,Full-Time,Production       ,Finance & Accounting,Administration,Female,,,,,,,
1304,Kylie,Gilbert,24-Jan-23,,Production Technician I,Amanda Barnes,WBL,Active,Full-Time,Zone B,Part-Time,Production       ,Safety,Safety,Female,,,,,,,
1305,Oscar,Munoz,06-Jan-21,30-Dec-22,Production Technician I,John Bradford,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
1306,Dane,Barton,16-Apr-21,,Production Technician I,Christopher Norris,PL,Active,Part-Time,Zone B,Part-Time,Production       ,Project Management - Con,Coordinator,Male,,,,,,,
1307,Dexter,Cline,22-Sep-21,25-Oct-21,Production Technician I,Mr. Danny Snow,BPC,Voluntarily Terminated,Contract,Zone A,Full-Time,Production       ,Engineers,Director,Male,,,,,,,
1308,Atticus,Frost,28-Jun-22,07-Mar-23,Production Technician I,Isaac Foley,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Project Management - Con,Supervisor,Female,,,,,,,
1309,Yamilet,Cohen,17-Aug-20,,Production Technician I,Holly Pearson,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,Driller,Female,,,,,,,
1310,Emmalee,Reynolds,03-Apr-23,21-Jul-23,Production Technician I,Adam Vang,EW,Active,Part-Time,Zone B,Full-Time,Production       ,General - Con,Technician,Female,,,,,,,
1311,Moshe,Taylor,26-May-23,12-Jun-23,Production Technician I,Anna Townsend,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,Engineers,Specialist,Male,,,,,,,
1312,Irene,Melton,10-Apr-21,,Production Technician I,Edgar Moore,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,General - Eng,Technician,Female,,,,,,,
1313,Eddie,Whitney,18-Apr-23,,Production Technician I,Gary Nelson,PYZ,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,Operator,Female,,,,,,,
1314,Marcel,Gomez,13-Oct-21,21-Jun-23,Production Technician I,Andrea Fowler,WBL,Active,Contract,Zone C,Full-Time,Production       ,General - Con,Technician,Female,,,,,,,
1315,Amy,Foster-Baker,10-Oct-20,,Sr. Accountant,Gina Williams,NEL,Active,Part-Time,Zone A,Temporary,Admin Offices,Splicing,Tester,Female,,,,,,,
1316,Janet,King,20-Jan-19,15-Sep-21,President & CEO,Michael West,CCDR,Active,Part-Time,Zone A,Full-Time,Executive Office,Aerial,Foreman,Female,,,,,,,
1317,Bonalyn,Boutwell,09-May-21,27-Oct-22,Sr. Accountant,Leslie Allen,MSC,Active,Full-Time,Zone A,Part-Time,Admin Offices,Aerial,Lineman,Female,,,,,,,
1318,Nan,Singh,29-Jul-23,04-Aug-23,Administrative Assistant,Donald Decker,WBL,Active,Contract,Zone B,Temporary,Admin Offices,Field Operations,Laborer,Female,,,,,,,
1319,Tyrone,Steans,24-Aug-19,14-Dec-22,Accountant I,Donald Richardson,EW,Active,Part-Time,Zone C,Temporary,Admin Offices,Finance & Accounting,Intern,Male,,,,,,,
1320,Estelle,Howard,25-Dec-18,,Administrative Assistant,James Bell,WBL,Active,Part-Time,Zone B,Full-Time,Admin Offices,Wireline Construction,Billing,Female,,,,,,,
1321,William,LaRotonda,27-May-21,24-Aug-21,Accountant I,Adrienne Roth,TNS,Active,Contract,Zone A,Full-Time,Admin Offices,Project Management - Con,Vp,Male,,,,,,,
1322,Mia,Brown,02-Feb-23,23-Jun-23,Accountant I,Jessica Blackwell,TNS,Active,Full-Time,Zone B,Full-Time,Admin Offices,Executive,Ceo,Female,,,,,,,
1323,Leigh Ann,Smith,06-Dec-22,,Administrative Assistant,Mary Walker,PL,Active,Full-Time,Zone B,Temporary,Admin Offices,Aerial,Foreman,Female,,,,,,,
1324,Peter,Foley,23-Jul-21,,Accountant I,Derrick Garcia,MSC,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,Helper,Female,,,,,,,
1325,Maximus,Carney,16-Nov-19,,Accountant I,Jesus Golden,TNS,Active,Contract,Zone B,Temporary,Admin Offices,Engineers,Drafter,Female,,,,,,,
1326,Jaida,Sweeney,08-Mar-20,07-Nov-21,Sr. Network Engineer,Mark Greene,PYZ,Active,Full-Time,Zone A,Temporary,Admin Offices,General - Eng,Billing,Male,,,,,,,
1327,Rhys,Lawson,14-Jan-19,,Sr. Network Engineer,Lisa Mills,WBL,Active,Part-Time,Zone B,Temporary,Admin Offices,Engineers,Engineer,Male,,,,,,,
1328,Skyler,Robles,29-Feb-20,23-Sep-21,Sr. Network Engineer,Robert Sawyer,NEL,Active,Part-Time,Zone C,Full-Time,IT/IS,Executive,Vp,Male,,,,,,,
1329,Allyson,Keller,25-Nov-22,12-Apr-23,Software Engineer,Desiree Bender,PL,Active,Contract,Zone B,Part-Time,Software Engineering,Field Operations,Laborer,Male,,,,,,,
1330,Eddie,Bauer,15-Sep-22,05-May-23,Accountant I,Jeremy Smith,MSC,Active,Full-Time,Zone A,Part-Time,Admin Offices,General - Con,Associate,Female,,,,,,,
1331,Roger,Taylor,11-Aug-21,,Accountant I,Mary Taylor,TNS,Active,Full-Time,Zone C,Temporary,Admin Offices,People Services,Intern,Female,,,,,,,
1332,Marshall,Sellers,03-Aug-23,,Sr. Network Engineer,Barry Fitzgerald,PYZ,Active,Contract,Zone B,Part-Time,Admin Offices,Wireline Construction,Foreman,Male,,,,,,,
1333,Cloe,Mcgrath,14-Mar-22,,Sr. Network Engineer,Tracey Clark,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,Laborer,Male,,,,,,,
1334,Susan,Gordon,01-Sep-20,29-Nov-20,Sr. Network Engineer,Christina Knight,NEL,Active,Full-Time,Zone B,Part-Time,IT/IS,Underground,Laborer,Male,,,,,,,
1335,Makenna,Newton,31-Oct-21,,Software Engineer,Debra Garza,NEL,Active,Contract,Zone A,Full-Time,Software Engineering,General - Con,Technician,Female,,,,,,,
1336,Kellen,Smith,26-Feb-20,30-Mar-23,Accountant I,Ashley Petersen,TNS,Active,Full-Time,Zone A,Part-Time,Admin Offices,Field Operations,Technician,Female,,,,,,,
1337,Sherlyn,Carroll,10-Aug-18,07-Dec-21,Accountant I,Jamie Collins,WBL,Active,Full-Time,Zone A,Temporary,Admin Offices,General - Con,Safety Manager,Female,,,,,,,
1338,Rogelio,Flores,30-Sep-20,,Sr. Network Engineer,Stephen Ray,BPC,Active,Contract,Zone C,Part-Time,Admin Offices,Shop (Fleet),Mechanic,Male,,,,,,,
1339,Kadence,Gentry,01-Apr-21,14-Aug-22,Sr. Network Engineer,Michael Norton,CCDR,Active,Contract,Zone B,Temporary,IT/IS,Wireline Construction,Foreman,Male,,,,,,,
1340,Willow,Golden,21-Mar-21,21-Nov-21,Sr. Network Engineer,Diane Ramirez,EW,Active,Full-Time,Zone B,Part-Time,IT/IS,General - Eng,Engineer,Male,,,,,,,
1341,Amiyah,Sims,03-Nov-21,,Software Engineering Manager,Ralph Sloan,CCDR,Active,Part-Time,Zone C,Full-Time,Software Engineering,Engineers,Engineer,Female,,,,,,,
1342,Jeffery,Hogan,22-Jun-19,26-Aug-19,Accountant I,Mark Willis,EW,Active,Full-Time,Zone B,Part-Time,Admin Offices,Aerial,Lineman,Female,,,,,,,
1343,Shaniya,Hamilton,12-Nov-19,19-May-23,Accountant I,Joshua Huber,MSC,Active,Contract,Zone B,Temporary,Admin Offices,Shop (Fleet),Manager,Female,,,,,,,
1344,Johan,Willis,20-Sep-22,,Accountant I,John Clark MD,TNS,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,Foreman,Male,,,,,,,
1345,Seth,Alvarez,27-Jan-23,,Sr. Network Engineer,Amy Jones,PYZ,Active,Full-Time,Zone A,Full-Time,Admin Offices,Fielders,Engineer,Male,,,,,,,
1346,Aron,Grant,21-Feb-21,22-Aug-22,Sr. Network Engineer,Maurice Krause,WBL,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,Laborer,Male,,,,,,,
1347,Haleigh,Carter,04-Mar-22,18-Jan-23,Sr. Network Engineer,Amy Griffin,NEL,Active,Part-Time,Zone B,Full-Time,IT/IS,General - Con,Coordinator,Male,,,,,,,
1348,Tatiana,Ayala,21-Apr-19,02-Dec-20,Software Engineering Manager,Debra Gomez,WBL,Future Start,Contract,Zone C,Part-Time,Software Engineering,Field Operations,Engineer,Female,,,,,,,
1349,Kaylynn,Mcguire,02-Aug-21,26-Nov-22,Accountant I,Jeremy Pope,EW,Active,Full-Time,Zone B,Part-Time,Admin Offices,Safety,Manager,Female,,,,,,,
1350,Timothy,Villarreal,04-Mar-22,,Accountant I,Jeffrey Williams,MSC,Active,Part-Time,Zone B,Temporary,Admin Offices,Field Operations,Laborer,Female,,,,,,,
1351,Elliott,Petersen,28-Mar-21,,Accountant I,Daniel Cooper,TNS,Active,Contract,Zone C,Part-Time,Admin Offices,Field Operations,Tower Hand,Male,,,,,,,
1352,Lily,Tyler,08-Aug-18,01-Jun-23,Sr. Network Engineer,Chase Ho,PYZ,Active,Contract,Zone B,Full-Time,Admin Offices,Field Operations,Technician,Male,,,,,,,
1353,Noe,Mann,15-Sep-20,06-Jan-22,Sr. Network Engineer,Felicia Bailey,WBL,Active,Part-Time,Zone A,Temporary,IT/IS,Field Operations,Supervisor,Male,,,,,,,
1354,Christina,Terry,28-Oct-20,27-Feb-22,Software Engineering Manager,Christopher Jones,WBL,Future Start,Full-Time,Zone C,Full-Time,Software Engineering,Field Operations,Top Hand,Female,,,,,,,
1355,Niko,Durham,16-Jun-21,23-Nov-21,Administrative Assistant,Alec Taylor,SVG,Active,Full-Time,Zone B,Temporary,Admin Offices,General - Con,Coordinator,Female,,,,,,,
1356,Dante,Strong,20-Mar-23,21-Jun-23,Accountant I,Ronald Jones,EW,Active,Part-Time,Zone A,Temporary,Admin Offices,Engineers,Engineer,Female,,,,,,,
1357,Angeline,Perez,07-Sep-18,16-Jul-21,Accountant I,Mrs. Tracy Cisneros DDS,MSC,Active,Full-Time,Zone C,Temporary,Admin Offices,Engineers,Principal,Male,,,,,,,
1358,Jairo,Blanchard,08-Nov-18,28-Oct-22,Accountant I,Isabella Hawkins,TNS,Active,Part-Time,Zone B,Full-Time,Admin Offices,Field Operations,Laborer,Male,,,,,,,
1359,Rishi,Watkins,26-Jan-19,,Sr. Network Engineer,Kendra Garcia,BPC,Active,Full-Time,Zone A,Part-Time,Admin Offices,Catv,Foreman,Male,,,,,,,
1360,Immanuel,Goodwin,30-Aug-21,,Sr. Network Engineer,Dawn Williams,CCDR,Active,Contract,Zone B,Full-Time,IT/IS,Field Operations,Technician,Male,,,,,,,
1361,Elle,Berry,08-Mar-23,30-Mar-23,Sr. Accountant,Rebecca Randolph,BPC,Future Start,Full-Time,Zone A,Full-Time,Admin Offices,Aerial,Supervisor,Female,,,,,,,
1362,Raphael,Francis,10-Nov-19,03-Dec-20,Administrative Assistant,William Page,SVG,Active,Full-Time,Zone C,Part-Time,Admin Offices,General - Con,Technician,Female,,,,,,,
1363,Hadley,Barrett,28-Jul-23,,Accountant I,Deborah Johnson,EW,Active,Full-Time,Zone A,Full-Time,Admin Offices,General - Con,Laborer,Female,,,,,,,
1364,Mollie,Jenkins,03-Apr-19,05-Aug-19,Accountant I,Danny Williams,MSC,Active,Contract,Zone C,Temporary,Admin Offices,Finance & Accounting,Administration,Male,,,,,,,
1365,Cali,Nolan,24-Jul-19,,Accountant I,Misty Collier,TNS,Active,Contract,Zone C,Part-Time,Admin Offices,Field Operations,Lineman,Male,,,,,,,
1366,Malik,Crane,29-Apr-22,11-Dec-22,Sr. Network Engineer,Peter Ortiz,PYZ,Active,Contract,Zone B,Temporary,IT/IS,General - Con,Laborer,Male,,,,,,,
1367,Bryce,Higgins,06-Oct-20,,Sr. Network Engineer,Jeremy Frye,WBL,Active,Part-Time,Zone B,Temporary,IT/IS,Executive,Coordinator,Female,,,,,,,
1368,Beatrice,Bean,04-Apr-20,,Sr. Accountant,Leah Boyd,PYZ,Active,Part-Time,Zone C,Temporary,Admin Offices,General - Sga,Estimator,Female,,,,,,,
1369,Shea,Novak,26-Mar-21,,Administrative Assistant,Darren Zimmerman,CCDR,Active,Contract,Zone C,Full-Time,Sales,Aerial,Foreman,Female,,,,,,,
1370,Mateo,Mcdaniel,19-May-22,,Administrative Assistant,Tommy Obrien,SVG,Active,Part-Time,Zone A,Temporary,Admin Offices,General - Con,Locator,Female,,,,,,,
1371,Arianna,Carlson,28-Aug-21,16-Oct-21,Accountant I,Mrs. Nicole Garrison MD,EW,Active,Contract,Zone A,Part-Time,Admin Offices,Field Operations,Technician,Female,,,,,,,
1372,Frankie,Davenport,24-Nov-22,,Accountant I,Gary Clark,MSC,Active,Contract,Zone A,Full-Time,Admin Offices,Aerial,Foreman,Male,,,,,,,
1373,Morgan,Hammond,12-Jan-22,11-Nov-22,Accountant I,Tina Shaw,TNS,Active,Contract,Zone A,Part-Time,Admin Offices,Field Operations,Laborer,Male,,,,,,,
1374,Judith,Mccullough,07-Jul-19,,Sr. Network Engineer,Stephen Myers,PYZ,Active,Part-Time,Zone B,Temporary,IT/IS,Aerial,Foreman,Female,,,,,,,
1375,Luca,Francis,14-Jul-21,,Sr. Accountant,Jeremy Anderson,PYZ,Active,Contract,Zone B,Full-Time,Admin Offices,Technology / It,Intern,Female,,,,,,,
1376,Mallory,Figueroa,03-Dec-19,10-Feb-22,Administrative Assistant,Linda Brown,CCDR,Active,Full-Time,Zone B,Temporary,Sales,Field Operations,Supervisor,Female,,,,,,,
1377,Larissa,Douglas,03-Mar-21,10-Jul-21,Administrative Assistant,Harry Ellis,SVG,Active,Part-Time,Zone A,Full-Time,Admin Offices,General - Con,Technician,Female,,,,,,,
1378,Konnor,Rivas,13-Jun-22,,Accountant I,Michael Mathis,EW,Active,Full-Time,Zone C,Part-Time,Admin Offices,Fielders,Engineer,Female,,,,,,,
1379,Fernanda,Yu,23-Jan-23,,Accountant I,Vincent Snyder,MSC,Active,Part-Time,Zone A,Temporary,Admin Offices,General - Sga,Supervisor,Male,,,,,,,
1380,Solomon,Paul,06-Sep-20,,Accountant I,Mr. Richard Hicks MD,TNS,Active,Part-Time,Zone A,Temporary,Admin Offices,Field Operations,Laborer,Male,,,,,,,
1381,Emiliano,Young,17-Oct-22,,Sr. Network Engineer,Chad Crawford,PYZ,Active,Full-Time,Zone A,Temporary,IT/IS,Aerial,Foreman,Female,,,,,,,
1382,Mason,Ellis,07-Jun-19,,Sr. Accountant,Ana Henry,TNS,Active,Full-Time,Zone B,Part-Time,Admin Offices,Field Operations,Supervisor,Female,,,,,,,
1383,Athena,Moore,28-Jan-22,16-Sep-22,Sr. Accountant,Alan Rios,BPC,Active,Contract,Zone C,Part-Time,Admin Offices,General - Con,Technician,Female,,,,,,,
1384,Karla,Farrell,01-Jul-20,05-Mar-21,Administrative Assistant,Mrs. Tammy Ballard,CCDR,Active,Part-Time,Zone B,Full-Time,Admin Offices,Field Operations,Groundman,Female,,,,,,,
1385,Anderson,Meadows,30-May-20,,Administrative Assistant,Brittany Glover,SVG,Active,Full-Time,Zone C,Part-Time,Admin Offices,Field Operations,Laborer,Female,,,,,,,
1386,Jacey,Braun,05-Oct-19,04-Feb-23,Accountant I,Joseph Edwards,EW,Active,Contract,Zone C,Full-Time,Admin Offices,General - Con,Technician,Female,,,,,,,
1387,Nathan,Kline,06-Nov-21,20-Apr-23,Accountant I,Sean Hall,MSC,Active,Contract,Zone B,Full-Time,Admin Offices,General - Con,Laborer,Male,,,,,,,
1388,Gabriella,Benitez,09-May-19,07-May-20,Accountant I,Jamie Gardner,TNS,Active,Part-Time,Zone B,Full-Time,Admin Offices,Field Operations,Construction Manager,Female,,,,,,,
1389,Juan,Gonzalez,28-Oct-19,,Production Technician II,James Hines,NEL,Active,Part-Time,Zone A,Full-Time,Production       ,Isp,Manager,Male,,,,,,,
1390,Cayo,Gonzalez,11-Jan-19,,Production Technician I,Matthew Allen,SVG,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Lineman,Male,,,,,,,
1391,Taylor,Sparks,02-Apr-20,,Production Technician I,Janet Jones,MSC,Active,Contract,Zone A,Temporary,Production       ,Wireless,Supervisor,Female,,,,,,,
1392,Jeanette,Tippett,07-Jun-19,15-Aug-19,Production Technician I,David Stephens,PL,Active,Part-Time,Zone A,Part-Time,Production       ,Field Operations,Operator,Female,,,,,,,
1393,Rose,Ivey,22-Nov-21,23-Nov-22,Production Technician I,Abigail Johnson,SVG,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Flagger,Female,,,,,,,
